ID,X,Y,Z,M,T,O,Fecha
10077.0,1127.0,1374.0,-180.0,4.09,184117.0,0.0,1/2/2004
10078.0,1225.0,1609.0,-18.0,3.5,184118.0,0.0,2/2/2004




10083.0,1449.0,1316.0,-1.0,3.6,184122.0,0.0,6/2/2004



10087.0,955.0,1190.0,-12.0,3.84,184124.0,0.0,8/2/2004

10089.0,1399.0,1695.0,-9.0,3.4,184124.0,0.0,8/2/2004

10091.0,1263.0,1598.0,-8.0,3.2,184126.0,0.0,10/2/2004
10092.0,1381.0,1511.0,1.0,3.4,184127.0,0.0,11/2/2004
10093.0,602.0,1154.0,-12.0,3.96,184127.0,0.0,11/2/2004
10094.0,746.0,1012.0,-127.0,3.86,184128.0,0.0,12/2/2004


10097.0,805.0,908.0,-211.0,3.59,184129.0,0.0,13/2/2004
10098.0,1397.0,1684.0,-8.0,3.4,184130.0,0.0,14/2/2004
10099.0,591.0,1112.0,-20.0,4.43,184130.0,0.0,14/2/2004

10101.0,1182.0,1177.0,-198.0,4.15,184131.0,0.0,15/2/2004





10107.0,1237.0,1417.0,1.0,3.0,184132.0,0.0,16/2/2004
10108.0,1445.0,1643.0,-2.0,3.2,184133.0,0.0,17/2/2004
10109.0,1532.0,1588.0,1.0,3.3,184135.0,0.0,19/2/2004



10113.0,1394.0,1459.0,1.0,3.4,184136.0,0.0,20/2/2004

10115.0,1083.0,1767.0,-35.0,4.8,184136.0,0.0,20/2/2004



10119.0,1262.0,1367.0,0.0,4.0,184138.0,0.0,22/2/2004

10121.0,1221.0,1731.0,-6.0,3.2,184139.0,0.0,23/2/2004



10125.0,1049.0,1528.0,-32.0,3.5,184141.0,0.0,25/2/2004
10126.0,1204.0,1819.0,-41.0,5.16,184142.0,0.0,26/2/2004
10127.0,1192.0,1705.0,-6.0,4.5,184142.0,0.0,26/2/2004
10128.0,721.0,1152.0,0.0,4.09,184143.0,0.0,27/2/2004









10138.0,1368.0,1784.0,-31.0,3.7,184146.0,0.0,1/3/2004

10140.0,1174.0,1671.0,-28.0,3.4,184147.0,0.0,2/3/2004
10141.0,1589.0,1555.0,-3.0,3.6,184147.0,0.0,2/3/2004
10142.0,1137.0,1687.0,-22.0,3.6,184148.0,0.0,3/3/2004

10144.0,548.0,1323.0,-40.0,4.97,184148.0,0.0,3/3/2004
10145.0,1448.0,1374.0,0.0,3.2,184150.0,0.0,5/3/2004



10149.0,1008.0,1269.0,-105.0,3.76,184153.0,0.0,8/3/2004





10155.0,1275.0,1581.0,-7.0,3.3,184156.0,0.0,11/3/2004






10162.0,1347.0,1731.0,-142.0,3.7,184157.0,0.0,12/3/2004



10166.0,1147.0,1724.0,1.0,3.6,184158.0,0.0,13/3/2004




10171.0,487.0,956.0,-10.0,3.68,184161.0,0.0,16/3/2004
10172.0,1121.0,1406.0,-150.0,3.5,184162.0,0.0,17/3/2004
10173.0,1364.0,1645.0,-12.0,3.8,184162.0,0.0,17/3/2004

10175.0,1457.0,1588.0,-11.0,3.1,184165.0,0.0,20/3/2004




10180.0,714.0,1250.0,0.0,3.84,184170.0,0.0,25/3/2004
10181.0,1147.0,1775.0,-2.0,4.01,184170.0,0.0,25/3/2004




10186.0,1257.0,1745.0,-84.0,4.37,184173.0,0.0,28/3/2004




10191.0,822.0,934.0,4.0,4.72,184174.0,0.0,29/3/2004
10192.0,736.0,1117.0,-1.0,4.15,184176.0,0.0,31/3/2004

10194.0,678.0,1247.0,-10.0,4.05,184177.0,0.0,1/4/2004

10196.0,1110.0,1232.0,-5.0,4.0,184178.0,0.0,2/4/2004



10200.0,1329.0,1488.0,-2.0,3.0,184178.0,0.0,2/4/2004


10203.0,1456.0,1544.0,1.0,3.2,184179.0,0.0,3/4/2004
10204.0,1376.0,1565.0,1.0,3.5,184179.0,0.0,3/4/2004
10205.0,1451.0,1541.0,1.0,3.2,184180.0,0.0,4/4/2004

10207.0,1212.0,1381.0,2.0,4.4,184180.0,0.0,4/4/2004

10209.0,1099.0,1685.0,-39.0,3.92,184182.0,0.0,6/4/2004


10212.0,1250.0,1732.0,-25.0,3.0,184182.0,0.0,6/4/2004

10214.0,472.0,906.0,-32.0,3.59,184183.0,0.0,7/4/2004
10215.0,1245.0,1289.0,0.0,4.1,184183.0,0.0,7/4/2004
10216.0,1308.0,1471.0,-5.0,3.4,184184.0,0.0,8/4/2004
10217.0,1029.0,1567.0,-26.0,3.4,184184.0,0.0,8/4/2004
10218.0,1412.0,1741.0,-1.0,3.4,184184.0,0.0,8/4/2004
10219.0,909.0,1003.0,-6.0,4.64,184185.0,0.0,9/4/2004


10222.0,1369.0,1534.0,0.0,3.2,184187.0,0.0,11/4/2004
10223.0,1267.0,1601.0,0.0,3.5,184187.0,0.0,11/4/2004

10225.0,1222.0,1785.0,-15.0,3.3,184188.0,0.0,12/4/2004

10227.0,410.0,851.0,-39.0,4.67,184189.0,0.0,13/4/2004
10228.0,1139.0,1720.0,-9.0,3.1,184189.0,0.0,13/4/2004

10230.0,1246.0,1335.0,0.0,3.4,184191.0,0.0,15/4/2004

10232.0,1389.0,1465.0,-5.0,3.5,184191.0,0.0,15/4/2004
10233.0,1195.0,1317.0,2.0,3.5,184191.0,0.0,15/4/2004
10234.0,1081.0,1217.0,-125.0,4.09,184192.0,0.0,16/4/2004

10236.0,1463.0,1517.0,1.0,3.5,184194.0,0.0,18/4/2004


10239.0,1246.0,1417.0,-31.0,3.3,184195.0,0.0,19/4/2004


10242.0,1104.0,1616.0,-103.0,3.4,184197.0,0.0,21/4/2004
10243.0,997.0,913.0,2.0,3.59,184198.0,0.0,22/4/2004

10245.0,1120.0,1639.0,-118.0,3.1,184198.0,0.0,22/4/2004





10251.0,684.0,1319.0,-4.0,4.43,184201.0,0.0,25/4/2004

10253.0,1298.0,1433.0,1.0,3.4,184201.0,0.0,25/4/2004
10254.0,1519.0,1575.0,1.0,3.3,184202.0,0.0,26/4/2004

10256.0,766.0,1170.0,-14.0,4.62,184203.0,0.0,27/4/2004



10260.0,1483.0,1574.0,1.0,3.4,184204.0,0.0,28/4/2004


10263.0,1130.0,1040.0,1.0,3.66,184206.0,0.0,30/4/2004
10264.0,1365.0,1431.0,-8.0,3.3,184208.0,0.0,2/5/2004

10266.0,987.0,1213.0,-4.0,4.17,184210.0,0.0,4/5/2004


10269.0,1065.0,1100.0,1.0,3.76,184212.0,0.0,6/5/2004
10270.0,1361.0,1485.0,-3.0,3.3,184213.0,0.0,7/5/2004
10271.0,1208.0,1665.0,-37.0,4.1,184213.0,0.0,7/5/2004

10273.0,1451.0,1573.0,0.0,3.4,184214.0,0.0,8/5/2004
10274.0,1090.0,1341.0,-125.0,3.7,184214.0,0.0,8/5/2004

10276.0,1059.0,1194.0,-118.0,3.92,184214.0,0.0,8/5/2004


10279.0,460.0,891.0,-19.0,3.76,184215.0,0.0,9/5/2004
10280.0,1127.0,1423.0,0.0,3.3,184215.0,0.0,9/5/2004

10282.0,981.0,786.0,0.0,3.76,184215.0,0.0,9/5/2004
10283.0,1335.0,1787.0,-28.0,3.2,184216.0,0.0,10/5/2004
10284.0,771.0,1259.0,2.0,3.84,184217.0,0.0,11/5/2004
10285.0,1378.0,1672.0,-2.0,3.0,184217.0,0.0,11/5/2004









10295.0,758.0,1075.0,-94.0,3.92,184220.0,0.0,14/5/2004
10296.0,1094.0,1558.0,-106.0,3.7,184220.0,0.0,14/5/2004




10301.0,1454.0,1642.0,0.0,3.3,184222.0,0.0,16/5/2004

10303.0,1343.0,1463.0,-6.0,3.1,184223.0,0.0,17/5/2004





10309.0,1149.0,1615.0,0.0,3.5,184226.0,0.0,20/5/2004



10313.0,1475.0,1615.0,-7.0,4.0,184227.0,0.0,21/5/2004


10316.0,1086.0,1430.0,-132.0,3.92,184228.0,0.0,22/5/2004


10319.0,1270.0,1360.0,1.0,3.3,184228.0,0.0,22/5/2004

10321.0,1061.0,1297.0,-2.0,3.8,184229.0,0.0,23/5/2004

10323.0,677.0,886.0,-32.0,3.84,184229.0,0.0,23/5/2004






10330.0,1290.0,1808.0,-33.0,3.6,184231.0,0.0,25/5/2004
10331.0,1398.0,1645.0,1.0,3.2,184232.0,0.0,26/5/2004


10334.0,1136.0,1700.0,0.0,3.2,184234.0,0.0,28/5/2004

10336.0,1374.0,1671.0,-6.0,3.2,184235.0,0.0,29/5/2004



10340.0,1145.0,1582.0,0.0,3.7,184238.0,0.0,1/6/2004


10343.0,1402.0,1680.0,-7.0,3.0,184241.0,0.0,4/6/2004
10344.0,1206.0,1165.0,1.0,4.25,184241.0,0.0,4/6/2004


10347.0,1162.0,1855.0,-39.0,4.6,184243.0,0.0,6/6/2004
10348.0,1236.0,1424.0,-5.0,3.6,184243.0,0.0,6/6/2004

10350.0,1419.0,1760.0,-4.0,3.3,184246.0,0.0,9/6/2004





10356.0,1507.0,1655.0,-11.0,3.5,184248.0,0.0,11/6/2004
10357.0,772.0,930.0,-128.0,3.76,184249.0,0.0,12/6/2004
10358.0,1280.0,1646.0,0.0,3.4,184250.0,0.0,13/6/2004






10365.0,1365.0,1599.0,-2.0,3.4,184253.0,0.0,16/6/2004
10366.0,1443.0,1694.0,-2.0,3.6,184255.0,0.0,18/6/2004











10378.0,1341.0,1517.0,-5.0,3.5,184258.0,0.0,21/6/2004

10380.0,1492.0,1565.0,2.0,3.0,184258.0,0.0,21/6/2004
10381.0,481.0,766.0,-111.0,4.61,184260.0,0.0,23/6/2004





10387.0,986.0,900.0,3.0,4.25,184263.0,0.0,26/6/2004

10389.0,695.0,897.0,-117.0,3.68,184263.0,0.0,26/6/2004



10393.0,1287.0,1462.0,-16.0,3.3,184264.0,0.0,27/6/2004

10395.0,1254.0,1292.0,0.0,3.0,184265.0,0.0,28/6/2004


10398.0,1370.0,1842.0,0.0,3.0,184266.0,0.0,29/6/2004




10403.0,1212.0,1280.0,1.0,3.5,184267.0,0.0,30/6/2004
10404.0,1283.0,1586.0,0.0,3.4,184267.0,0.0,30/6/2004


10407.0,1159.0,1385.0,1.0,3.1,184268.0,0.0,1/7/2004





10413.0,892.0,1339.0,-4.0,4.37,184272.0,0.0,5/7/2004
10414.0,1192.0,1756.0,-25.0,3.5,184272.0,0.0,5/7/2004

10416.0,762.0,1251.0,1.0,3.68,184273.0,0.0,6/7/2004
10417.0,1164.0,1749.0,-76.0,3.0,184274.0,0.0,7/7/2004



10421.0,1260.0,1611.0,-3.0,3.6,184275.0,0.0,8/7/2004
10422.0,1061.0,1217.0,-113.0,3.68,184275.0,0.0,8/7/2004

10424.0,1095.0,1641.0,-127.0,3.1,184279.0,0.0,12/7/2004
10425.0,1267.0,1802.0,0.0,3.1,184280.0,0.0,13/7/2004


10428.0,1078.0,1529.0,-91.0,3.1,184281.0,0.0,14/7/2004


10431.0,1294.0,1835.0,-30.0,3.3,184281.0,0.0,14/7/2004
10432.0,1112.0,1591.0,-126.0,3.3,184282.0,0.0,15/7/2004
10433.0,1128.0,1568.0,-2.0,3.1,184283.0,0.0,16/7/2004
10434.0,1413.0,1671.0,-6.0,3.0,184285.0,0.0,18/7/2004



10438.0,1120.0,1441.0,-125.0,3.59,184288.0,0.0,21/7/2004




10443.0,516.0,1069.0,-32.0,3.59,184291.0,0.0,24/7/2004
10444.0,1142.0,1717.0,0.0,3.2,184291.0,0.0,24/7/2004

10446.0,1488.0,1637.0,-1.0,3.3,184291.0,0.0,24/7/2004










10457.0,817.0,757.0,-1.0,3.92,184301.0,0.0,3/8/2004


10460.0,1454.0,1609.0,0.0,3.0,184306.0,0.0,8/8/2004

10462.0,1100.0,1598.0,-25.0,4.87,184308.0,0.0,10/8/2004

10464.0,787.0,807.0,0.0,3.92,184309.0,0.0,11/8/2004

10466.0,1264.0,1683.0,0.0,3.2,184310.0,0.0,12/8/2004
10467.0,1259.0,1613.0,0.0,3.3,184310.0,0.0,12/8/2004


10470.0,943.0,1006.0,-22.0,3.68,184312.0,0.0,14/8/2004

10472.0,1169.0,1770.0,-12.0,3.76,184312.0,0.0,14/8/2004
10473.0,1235.0,1391.0,2.0,3.1,184313.0,0.0,15/8/2004
10474.0,648.0,877.0,-78.0,3.76,184314.0,0.0,16/8/2004

10476.0,728.0,960.0,-77.0,3.84,184315.0,0.0,17/8/2004
10477.0,716.0,729.0,3.0,5.1,184316.0,0.0,18/8/2004




10482.0,1150.0,1728.0,0.0,3.2,184318.0,0.0,20/8/2004

10484.0,711.0,1273.0,0.0,3.68,184320.0,0.0,22/8/2004
10485.0,758.0,1006.0,-80.0,4.54,184320.0,0.0,22/8/2004
10486.0,1398.0,1684.0,-13.0,3.2,184321.0,0.0,23/8/2004
10487.0,1057.0,1415.0,-100.0,4.01,184321.0,0.0,23/8/2004
10488.0,1449.0,1472.0,0.0,3.4,184321.0,0.0,23/8/2004
10489.0,1213.0,1323.0,-3.0,3.8,184322.0,0.0,24/8/2004
10490.0,878.0,1439.0,-29.0,4.62,184322.0,0.0,24/8/2004

10492.0,1391.0,1478.0,-6.0,3.7,184322.0,0.0,24/8/2004


10495.0,1230.0,1386.0,-33.0,3.6,184323.0,0.0,25/8/2004


10498.0,1358.0,1441.0,2.0,3.2,184327.0,0.0,29/8/2004


10501.0,1160.0,1674.0,1.0,3.2,184329.0,0.0,31/8/2004


10504.0,1484.0,1607.0,1.0,3.3,184331.0,0.0,2/9/2004



10508.0,1053.0,1201.0,-115.0,3.68,184333.0,0.0,4/9/2004
10509.0,1077.0,1743.0,-1.0,3.92,184334.0,0.0,5/9/2004

10511.0,1489.0,1697.0,-9.0,3.7,184334.0,0.0,5/9/2004






10518.0,1207.0,1282.0,1.0,3.2,184339.0,0.0,10/9/2004
10519.0,1214.0,1352.0,2.0,3.0,184340.0,0.0,11/9/2004


10522.0,719.0,1233.0,1.0,3.84,184341.0,0.0,12/9/2004

10524.0,1435.0,1508.0,1.0,4.8,184342.0,0.0,13/9/2004




10529.0,1249.0,1497.0,-20.0,3.0,184344.0,0.0,15/9/2004
10530.0,927.0,1294.0,0.0,4.62,184344.0,0.0,15/9/2004
10531.0,1455.0,1606.0,-1.0,3.1,184344.0,0.0,15/9/2004
10532.0,840.0,1395.0,-4.0,4.09,184344.0,0.0,15/9/2004
10533.0,676.0,949.0,-64.0,4.78,184345.0,0.0,16/9/2004

10535.0,1467.0,1534.0,-2.0,3.0,184345.0,0.0,16/9/2004


10538.0,887.0,781.0,-99.0,4.66,184347.0,0.0,18/9/2004
10539.0,966.0,837.0,-32.0,4.92,184347.0,0.0,18/9/2004
10540.0,1278.0,1816.0,-15.0,3.2,184348.0,0.0,19/9/2004
10541.0,1462.0,1674.0,-24.0,3.1,184348.0,0.0,19/9/2004

10543.0,1427.0,1702.0,-12.0,3.2,184349.0,0.0,20/9/2004










10554.0,753.0,685.0,-1.0,4.01,184352.0,0.0,23/9/2004
10555.0,1334.0,1409.0,3.0,4.3,184353.0,0.0,24/9/2004

10557.0,697.0,907.0,-119.0,3.84,184354.0,0.0,25/9/2004

10559.0,1377.0,1493.0,2.0,3.6,184355.0,0.0,26/9/2004






10566.0,930.0,1105.0,-4.0,3.59,184357.0,0.0,28/9/2004


10569.0,1322.0,1485.0,-7.0,3.3,184360.0,0.0,1/10/2004
10570.0,1024.0,1722.0,-50.0,3.92,184360.0,0.0,1/10/2004

10572.0,1214.0,1654.0,0.0,3.4,184360.0,0.0,1/10/2004

10574.0,1421.0,1465.0,-4.0,3.3,184361.0,0.0,2/10/2004



10578.0,1351.0,1650.0,-4.0,3.6,184361.0,0.0,2/10/2004

10580.0,1157.0,1722.0,0.0,3.4,184361.0,0.0,2/10/2004

10582.0,1248.0,1696.0,-31.0,3.1,184361.0,0.0,2/10/2004



10586.0,1091.0,1375.0,-129.0,3.59,184362.0,0.0,3/10/2004

10588.0,1420.0,1435.0,-3.0,3.2,184364.0,0.0,5/10/2004




10593.0,1084.0,1220.0,2.0,3.68,184366.0,0.0,7/10/2004
10594.0,1386.0,1542.0,0.0,3.2,184366.0,0.0,7/10/2004


10597.0,1201.0,1296.0,2.0,3.1,184368.0,0.0,9/10/2004

10599.0,1080.0,1700.0,-19.0,3.68,184368.0,0.0,9/10/2004
10600.0,1351.0,1573.0,-11.0,3.3,184370.0,0.0,11/10/2004






10607.0,1144.0,1558.0,-9.0,3.7,184372.0,0.0,13/10/2004

10609.0,1088.0,1326.0,-120.0,3.84,184373.0,0.0,14/10/2004



10613.0,1063.0,1741.0,-13.0,3.84,184375.0,0.0,16/10/2004
10614.0,1182.0,1331.0,2.0,3.1,184376.0,0.0,17/10/2004


10617.0,729.0,1248.0,1.0,3.84,184378.0,0.0,19/10/2004




10622.0,1401.0,1600.0,0.0,3.1,184380.0,0.0,21/10/2004


10625.0,1008.0,1271.0,-4.0,3.59,184381.0,0.0,22/10/2004






10632.0,1121.0,1659.0,-2.0,3.92,184388.0,0.0,29/10/2004

10634.0,1246.0,1299.0,-35.0,3.7,184389.0,0.0,30/10/2004
10635.0,1059.0,1217.0,-112.0,4.09,184390.0,0.0,31/10/2004
10636.0,1042.0,1348.0,-126.0,4.44,184390.0,0.0,31/10/2004

10638.0,1223.0,1230.0,-6.0,3.3,184393.0,0.0,3/11/2004
10639.0,1262.0,1857.0,-35.0,3.3,184394.0,0.0,4/11/2004
10640.0,1109.0,1710.0,-67.0,3.3,184394.0,0.0,4/11/2004


10643.0,1535.0,1642.0,1.0,3.0,184396.0,0.0,6/11/2004
10644.0,862.0,1401.0,-32.0,4.09,184396.0,0.0,6/11/2004
10645.0,894.0,1283.0,-221.0,3.68,184397.0,0.0,7/11/2004

10647.0,1036.0,1076.0,-147.0,3.76,184399.0,0.0,9/11/2004

10649.0,1275.0,1427.0,-2.0,3.7,184400.0,0.0,10/11/2004








10658.0,595.0,1020.0,-26.0,7.2,184405.0,0.0,15/11/2004



10662.0,1415.0,1672.0,-4.0,3.0,184405.0,0.0,15/11/2004





10668.0,1208.0,1257.0,-11.0,3.2,184405.0,0.0,15/11/2004












10681.0,1039.0,1159.0,-115.0,3.59,184406.0,0.0,16/11/2004



10685.0,727.0,1098.0,-33.0,4.67,184406.0,0.0,16/11/2004




10690.0,1237.0,1213.0,-60.0,3.2,184407.0,0.0,17/11/2004











10702.0,733.0,802.0,-133.0,3.76,184410.0,0.0,20/11/2004

10704.0,918.0,806.0,-12.0,4.17,184410.0,0.0,20/11/2004

10706.0,1117.0,1586.0,-85.0,3.1,184411.0,0.0,21/11/2004






10713.0,1217.0,1397.0,1.0,3.2,184414.0,0.0,24/11/2004




10718.0,1070.0,1222.0,-1.0,3.59,184417.0,0.0,27/11/2004


10721.0,1474.0,1589.0,1.0,4.4,184418.0,0.0,28/11/2004
10722.0,1031.0,1475.0,-88.0,3.76,184419.0,0.0,29/11/2004
10723.0,657.0,1315.0,-19.0,4.62,184420.0,0.0,30/11/2004

10725.0,931.0,1180.0,-5.0,3.68,184421.0,0.0,1/12/2004



10729.0,1108.0,1318.0,-143.0,3.68,184424.0,0.0,4/12/2004
10730.0,947.0,880.0,3.0,3.76,184424.0,0.0,4/12/2004







10738.0,1095.0,1620.0,-89.0,3.5,184426.0,0.0,6/12/2004


10741.0,648.0,1428.0,-66.0,3.59,184429.0,0.0,9/12/2004
10742.0,1231.0,1172.0,-87.0,4.77,184429.0,0.0,9/12/2004
10743.0,629.0,611.0,2.0,3.57,184430.0,0.0,10/12/2004




10748.0,1139.0,1471.0,-82.0,4.17,184431.0,0.0,11/12/2004
10749.0,756.0,1251.0,1.0,3.68,184433.0,0.0,13/12/2004
10750.0,1349.0,1447.0,4.0,3.1,184433.0,0.0,13/12/2004




10755.0,1003.0,1191.0,-83.0,4.44,184435.0,0.0,15/12/2004



10759.0,981.0,1283.0,-27.0,3.59,184436.0,0.0,16/12/2004

10761.0,1210.0,1269.0,-5.0,3.4,184438.0,0.0,18/12/2004
10762.0,1344.0,1808.0,0.0,3.7,184438.0,0.0,18/12/2004

10764.0,711.0,1287.0,0.0,4.01,184438.0,0.0,18/12/2004
10765.0,1003.0,1116.0,-118.0,4.05,184439.0,0.0,19/12/2004
10766.0,1236.0,1233.0,1.0,3.4,184440.0,0.0,20/12/2004
10767.0,518.0,1288.0,-11.0,3.92,184440.0,0.0,20/12/2004
10768.0,1339.0,1490.0,1.0,3.1,184440.0,0.0,20/12/2004
10769.0,942.0,849.0,-1.0,3.59,184440.0,0.0,20/12/2004
10770.0,1106.0,1650.0,-21.0,3.0,184440.0,0.0,20/12/2004
10771.0,1216.0,1215.0,-7.0,3.6,184441.0,0.0,21/12/2004



10775.0,1059.0,1223.0,-104.0,3.68,184442.0,0.0,22/12/2004

10777.0,678.0,1098.0,-22.0,5.6,184443.0,0.0,23/12/2004
10778.0,718.0,932.0,-134.0,3.59,184443.0,0.0,23/12/2004
10779.0,1058.0,1743.0,-16.0,3.68,184443.0,0.0,23/12/2004


10782.0,1061.0,1861.0,0.0,3.68,184445.0,0.0,25/12/2004
10783.0,1202.0,1677.0,-32.0,4.9,184445.0,0.0,25/12/2004
10784.0,1229.0,1617.0,0.0,3.0,184445.0,0.0,25/12/2004



10788.0,613.0,1119.0,-36.0,3.76,184446.0,0.0,26/12/2004
10789.0,1167.0,1659.0,-10.0,3.0,184447.0,0.0,27/12/2004
10790.0,1094.0,1344.0,-155.0,3.4,184448.0,0.0,28/12/2004
10791.0,907.0,1561.0,0.0,4.4,184450.0,0.0,30/12/2004



10795.0,752.0,1074.0,1.0,3.84,184452.0,0.0,1/1/2005


10798.0,1126.0,1788.0,-5.0,3.59,184453.0,0.0,2/1/2005


10801.0,1106.0,1620.0,-1.0,4.01,184455.0,0.0,4/1/2005
10802.0,1077.0,1634.0,-112.0,3.6,184455.0,0.0,4/1/2005




10807.0,1375.0,1624.0,1.0,3.0,184460.0,0.0,9/1/2005
10808.0,1779.0,1256.0,-4.0,3.4,184460.0,0.0,9/1/2005


10811.0,492.0,849.0,0.0,3.59,184461.0,0.0,10/1/2005

10813.0,1523.0,1570.0,1.0,3.4,184462.0,0.0,11/1/2005







10821.0,1224.0,1305.0,-4.0,3.0,184471.0,0.0,20/1/2005
10822.0,518.0,1093.0,-32.0,4.62,184472.0,0.0,21/1/2005



10826.0,578.0,1129.0,0.0,4.57,184475.0,0.0,24/1/2005
10827.0,1135.0,1642.0,-12.0,3.68,184476.0,0.0,25/1/2005



10831.0,1176.0,1349.0,1.0,3.0,184478.0,0.0,27/1/2005

10833.0,760.0,1255.0,-2.0,3.84,184478.0,0.0,27/1/2005










10844.0,1487.0,1541.0,1.0,3.5,184481.0,0.0,30/1/2005


10847.0,1075.0,1610.0,-4.0,3.84,184481.0,0.0,30/1/2005
10848.0,1183.0,1698.0,1.0,3.5,184481.0,0.0,30/1/2005

10850.0,1347.0,1484.0,3.0,3.0,184483.0,0.0,1/2/2005


10853.0,1397.0,1809.0,0.0,3.3,184484.0,0.0,2/2/2005


10856.0,1055.0,1560.0,-8.0,3.3,184485.0,0.0,3/2/2005


10859.0,1388.0,1512.0,1.0,3.6,184486.0,0.0,4/2/2005



10863.0,719.0,931.0,-75.0,3.92,184488.0,0.0,6/2/2005

10865.0,1233.0,1438.0,0.0,3.2,184489.0,0.0,7/2/2005


10868.0,713.0,1247.0,-1.0,4.09,184490.0,0.0,8/2/2005

10870.0,1181.0,1738.0,-83.0,3.4,184491.0,0.0,9/2/2005

10872.0,1079.0,1519.0,-18.0,3.1,184494.0,0.0,12/2/2005

10874.0,613.0,1159.0,-7.0,4.82,184495.0,0.0,13/2/2005
10875.0,1107.0,1192.0,-182.0,3.96,184495.0,0.0,13/2/2005

10877.0,668.0,1288.0,-48.0,4.92,184497.0,0.0,15/2/2005


10880.0,1537.0,1626.0,-2.0,3.1,184500.0,0.0,18/2/2005
10881.0,739.0,1010.0,-116.0,3.68,184500.0,0.0,18/2/2005

10883.0,1040.0,1075.0,-149.0,4.34,184500.0,0.0,18/2/2005
10884.0,1016.0,1201.0,-41.0,3.68,184500.0,0.0,18/2/2005


10887.0,1096.0,1702.0,-31.0,4.01,184502.0,0.0,20/2/2005




10892.0,1207.0,1271.0,-4.0,3.3,184505.0,0.0,23/2/2005

10894.0,1249.0,1759.0,-13.0,3.4,184505.0,0.0,23/2/2005
10895.0,1002.0,1416.0,-85.0,4.01,184507.0,0.0,25/2/2005
10896.0,1114.0,1248.0,-160.0,5.3,184507.0,0.0,25/2/2005
10897.0,1205.0,1477.0,-108.0,3.2,184507.0,0.0,25/2/2005












10910.0,1640.0,1371.0,0.0,3.5,184511.0,0.0,1/3/2005





10916.0,1483.0,1510.0,-5.0,3.1,184515.0,0.0,5/3/2005


10919.0,1244.0,1832.0,-42.0,3.4,184516.0,0.0,6/3/2005


10922.0,777.0,998.0,-4.0,5.0,184518.0,0.0,8/3/2005
10923.0,1382.0,1546.0,-2.0,3.2,184518.0,0.0,8/3/2005
10924.0,1210.0,1780.0,-31.0,3.59,184519.0,0.0,9/3/2005
10925.0,1350.0,1492.0,2.0,3.4,184519.0,0.0,9/3/2005
10926.0,1498.0,1687.0,-5.0,3.4,184520.0,0.0,10/3/2005



10930.0,1236.0,1410.0,-2.0,3.7,184522.0,0.0,12/3/2005


10933.0,1328.0,1612.0,0.0,3.0,184524.0,0.0,14/3/2005
10934.0,1097.0,1312.0,-157.0,3.2,184526.0,0.0,16/3/2005



10938.0,1480.0,1511.0,0.0,3.1,184527.0,0.0,17/3/2005

10940.0,1389.0,1761.0,-17.0,3.6,184528.0,0.0,18/3/2005

10942.0,1543.0,1592.0,0.0,3.0,184530.0,0.0,20/3/2005




10947.0,1282.0,1505.0,0.0,3.2,184533.0,0.0,23/3/2005


10950.0,1283.0,1306.0,-1.0,3.0,184537.0,0.0,27/3/2005
10951.0,1457.0,1569.0,-8.0,4.6,184538.0,0.0,28/3/2005


10954.0,1010.0,1114.0,-113.0,3.68,184538.0,0.0,28/3/2005




10959.0,830.0,1293.0,-1.0,4.01,184540.0,0.0,30/3/2005

10961.0,1204.0,1272.0,1.0,3.0,184540.0,0.0,30/3/2005







10969.0,1393.0,1475.0,-2.0,3.6,184543.0,0.0,2/4/2005
10970.0,722.0,1335.0,0.0,3.92,184543.0,0.0,2/4/2005




10975.0,1072.0,1341.0,-116.0,4.0,184545.0,0.0,4/4/2005


10978.0,1031.0,867.0,0.0,3.76,184545.0,0.0,4/4/2005




10983.0,1380.0,1440.0,-7.0,4.4,184547.0,0.0,6/4/2005

10985.0,947.0,1335.0,-27.0,4.55,184550.0,0.0,9/4/2005
10986.0,1477.0,1625.0,-11.0,4.0,184550.0,0.0,9/4/2005





10992.0,1207.0,1414.0,0.0,3.4,184554.0,0.0,13/4/2005







